job_id,job_title,company_name,company_state,employment_type,experience_level,company_size,image_link,employees,company_services,salary,original_title
3767702442,Senior Data Analyst,TikTok,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C510BAQGCdThXIss7UQ/company-logo_100_100/0/1630606162248/tiktok_logo?e=1712188800&v=beta&t=TnKOeulgrxOnJlI9SSXh4fTDEGqREutfoACQXiEx7ZU,"10,001+ employees",Entertainment Providers,172118.5,"Lead Data Analyst/Senior Data Analyst, Tiktok Ads - USDS"
3768018902,Python Developer,"AppLab Systems, Inc",TX,Contract,Entry level,L,https://media.licdn.com/dms/image/C560BAQGkgVuykicFDg/company-logo_100_100/0/1630459003532/applab_systems_inc_logo?e=1712188800&v=beta&t=H886tIaVEdjg154-_VOiNAcc2s3XuQCTNeDZlgk6OUA,201-500 employees,Staffing and Recruiting,130000.0,Python Developer
3768162928,Data Engineer,Federal Reserve Bank of St. Louis,MO,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQEZCb95z1siIQ/company-logo_100_100/0/1631349330258?e=1712188800&v=beta&t=WqLC5kcbI1zl2Qy_3INZTeeE7eZmOK-m2HHLBdI6qOI,"1,001-5,000 employees",Banking,97300.0,Data Engineer
3768453312,Machine Learning Engineer,SRC,NY,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFwdAduYUFr_A/company-logo_100_100/0/1631310513760?e=1712188800&v=beta&t=RcE9OQiO-mhj9LsAY-qtrU-dJ3_tBrdOUi2voc6Dx9U,"1,001-5,000 employees",Defense and Space Manufacturing,78000.0,Machine Learning Engineer (Entry Level)
3768789055,Senior Data Scientist,CVS Health,MA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,147250.0,Senior Data Scientist - Retail Supply Chain Analytics
3769023214,Data Analyst,Kforce Inc,IL,Contract,Associate,L,https://media.licdn.com/dms/image/C4D0BAQEtonVHDHqAZQ/company-logo_100_100/0/1639415775313/kforce_logo?e=1712188800&v=beta&t=HkoQMTWa4yn9vdXOuXNslkr4FIjKI6rkPKaKP7ib7Wo,"1,001-5,000 employees",IT Services and IT Consulting,76800.0,Data Analyst I
3769074327,Senior Data Engineer,CVS Health,RI,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,143000.0,Senior Data Engineer
3769076998,Data Engineer,Discover Financial Services,IL,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQEsP5_Oy6THpA/company-logo_100_100/0/1631310170581?e=1712188800&v=beta&t=N5JKW2C_XX3SdKZAr9i8oE-VEP0MA6pRLKz4ymLSpmA,"10,001+ employees",Financial Services,122595.0,Data Engineer (multiple openings) - IHM
3769159889,Senior Data Engineer,CVS Health,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,135000.0,"Senior Data Engineer (Irving, Texas)"
3769558930,Senior Business Analyst,Rover.com,NC,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQH5Nj0Zf25Qbw/company-logo_100_100/0/1631330746176?e=1712188800&v=beta&t=WzWOLa0letwk_8uKQ_M3aLX3R1CZpuCWUOPYoSl_Pcw,"501-1,000 employees",Consumer Services,150447.0,Senior Business Analyst - Marketing Analytics
3769880037,Data Scientist,"University of California, Riverside",CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQE2uYWsiuAkgw/company-logo_100_100/0/1630665722358/university_of_california_riverside_logo?e=1712188800&v=beta&t=2-CgSzlbs9IJJKiBGx_DAp9PIdFWOEnK2msqsTPlf0M,"10,001+ employees",Higher Education,135300.0,Data Scientist
3770198301,Data Analyst,Stanford University,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQHr9suxyJBXMw/company-logo_100_100/0/1635534378870/stanford_university_logo?e=1712188800&v=beta&t=NyUQShVMhVcNxtn2WtNLvfEu7XA3hLXrHpzcCc_eTcs,"10,001+ employees",Higher Education,116000.0,Workforce Data Analyst
3770714422,Marketing Analyst,Adobe,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFrtK-ioO1rsQ/company-logo_100_100/0/1630645864762/adobe_logo?e=1712188800&v=beta&t=g0tuxXEH8ONGGKkskU7qfuEm0Du8XaLtoe8FL144mGw,"10,001+ employees",Software Development,73200.0,2024 University Grad - Marketing Analyst Digital Experience
3770813908,Data Architect,NBCUniversal,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQHEm_Niw0amtw/company-logo_100_100/0/1631300957327?e=1712188800&v=beta&t=Yoe_TQ5FcQsBwGhEvbORiNAsrRebQhRl90SZ6MXmfAw,"10,001+ employees",Entertainment Providers,167500.0,"Data Architect, Direct-to-Consumer"
3771151484,Python Developer,Arrow Search Partners,CT,Full-time,Entry level,M,https://media.licdn.com/dms/image/C4E0BAQG9kOYhb1mI6A/company-logo_100_100/0/1631328586422?e=1712188800&v=beta&t=PJq1hFvnESTiC5eJCrTLPnUvCeq0U7LvJP9FxmLph9g,51-200 employees,Staffing and Recruiting,125000.0,Python Developer
3771221270,Machine Learning Scientist,Visa,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEP8_eM4zW8bw/company-logo_100_100/0/1630663392691/visa_logo?e=1712188800&v=beta&t=mYkkio5LPG8NuDfClWRzMfMs1ZMgifkyB8AXa8PCEqw,"10,001+ employees",IT Services and IT Consulting,149650.0,Staff Machine Learning Scientist
3771780554,Python Developer,ClearanceJobs,MD,Full-time,Entry level,M,https://media.licdn.com/dms/image/C4E0BAQEi7tjYuUi22g/company-logo_100_100/0/1671026323244/clearancejobscom_logo?e=1712188800&v=beta&t=0Nb1iFuMXO2g1l6QYUvjvOJS5fCtL3ubkfVo3weBhwY,11-50 employees,Defense and Space Manufacturing,112050.0,CNO Python Developer with Security Clearance
3771809557,Data Analyst,UC Irvine,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEuZlXAuo608Q/company-logo_100_100/0/1630587727377/university_of_california_irvine_logo?e=1712188800&v=beta&t=I0IiqLGQJ1iLBHMilKuXRr7gCMVaBvvWdGAMA_bWyWY,"10,001+ employees",Higher Education,116197.205,Research Data Analyst 3
3771840526,Data Scientist,Reyes Beverage Group,IL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEOAepK4hPbdA/company-logo_100_100/0/1638480339489/reyes_beer_division_logo?e=1712188800&v=beta&t=nfVS9Rfr1oX_R3PpIUz0GsKy8GN-tqmXeV2zXspQm9k,"10,001+ employees",Higher Education,116197.205,Data Scientist
3772216641,Data Analyst,Bank of America,NJ,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQEL1rI2h3XGxg/company-logo_100_100/0/1676325271208/bank_of_america_logo?e=1712188800&v=beta&t=8MxigDKAPJacBma9BQmeEpwEVP2jl_RG00r40_ib2Go,"10,001+ employees",Banking,119450.0,Quantitative Finance Analyst -Financial Crimes Data Analyst
3772251170,Senior Data Scientist,Pfizer,CA,Full-time,Associate,L,https://media.licdn.com/dms/image/D4E0BAQFRy1ew7DaPXA/company-logo_100_100/0/1688149279860/pfizer_logo?e=1712188800&v=beta&t=s8AjIs-0Iq5IFf8Vnpr9lFPQljKusvzUVGlZlCEVdho,"10,001+ employees",Pharmaceutical Manufacturing,146100.0,"Sr. Manager, Data Scientist - Biopharma"
3772279710,Senior Data Analyst,Thermo Fisher Scientific,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQGe2HQP4zwTlA/company-logo_100_100/0/1688649979581/thermo_fisher_scientific_logo?e=1712188800&v=beta&t=2-B7wNWV4CQnfz9H2nurh0Xq4CWca3jz3ylYmKhwbi8,"10,001+ employees",Biotechnology Research,118000.0,Senior Finance Data Analyst
3772432972,Business Analyst,University of Southern California,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQHatTfEv4Af6w/company-logo_100_100/0/1631312619853?e=1712188800&v=beta&t=k9Y53wxn7O_4EGMt8rxXvYTyxdRLcO_g4tmy9LUMTNs,"10,001+ employees",Higher Education,70147.2,Budget/Business Analyst
3772653701,Business Analyst,Roku Inc.,NY,Full-time,Associate,L,https://media.licdn.com/dms/image/C4E0BAQFszbfv9KLr4w/company-logo_100_100/0/1630579540554/roku_logo?e=1712188800&v=beta&t=_tdImiF1HBNDUeWeq-VU9F83Q3H8JksoMZUdxZ1y8pI,"1,001-5,000 employees",Software Development,141100.0,Salesforce Business Analyst
3772689086,Data Scientist,Luminate,NY,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/D4E0BAQEKZcaPPdto0g/company-logo_100_100/0/1696614377210?e=1712188800&v=beta&t=J9vie2UGYGhVloGE9gTq9gKirt8kN1d0ZRAmnBwa074,51-200 employees,Data Infrastructure and Analytics,171500.0,Lead Data Scientist
3773869538,Business Analyst,Roku Inc.,CA,Full-time,Associate,L,https://media.licdn.com/dms/image/C4E0BAQFszbfv9KLr4w/company-logo_100_100/0/1630579540554/roku_logo?e=1712188800&v=beta&t=_tdImiF1HBNDUeWeq-VU9F83Q3H8JksoMZUdxZ1y8pI,"1,001-5,000 employees",Software Development,147300.0,Salesforce Business Analyst
3774250572,Data Scientist,Valo Health,MA,Full-time,Entry level,M,https://media.licdn.com/dms/image/D4E0BAQFawOaUYG-TMA/company-logo_100_100/0/1688573032686/valo_health_logo?e=1712188800&v=beta&t=Lc-WGlKqyOYVXZpLmaSA5ahelkg6xQSic-NFzF5H7do,51-200 employees,Biotechnology Research,209890.0,"Staff Data Scientist, Machine Learning"
3774384328,Business Analyst,The Walt Disney Company,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQE7OIxItpOtzA/company-logo_100_100/0/1672755875596/the_walt_disney_company_logo?e=1712188800&v=beta&t=8CQW-yNpgqgo6_Dd8yDFeamuhj3J-KyQBdL3plxGCaQ,"10,001+ employees",Entertainment Providers,85300.0,Business Analyst
3774814157,Data Architect,UW Medicine,WA,Full-time,Associate,L,https://media.licdn.com/dms/image/C560BAQGICGeCL0RbHQ/company-logo_100_100/0/1659619690244/uw_medicine_logo?e=1712188800&v=beta&t=tOgU9GnvdD5ErL82EI4a-Os8OcVc4LWT98ACRglJvb0,"10,001+ employees",Hospitals and Health Care,147306.0,Principal Data Architect
3774855688,Data Engineer,ALTEN Technology USA,MA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQF6ALJXzXuO7Q/company-logo_100_100/0/1649799830134/altentechnologyusa_logo?e=1712188800&v=beta&t=HK2PmD01uNiDVUG4P3QSkYZw09_Eddv--ZmyzS5M4Mo,"501-1,000 employees",Engineering Services,90000.0,Data Engineer
3774869524,Data Engineer,ALTEN Technology USA,CO,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQF6ALJXzXuO7Q/company-logo_100_100/0/1649799830134/altentechnologyusa_logo?e=1712188800&v=beta&t=HK2PmD01uNiDVUG4P3QSkYZw09_Eddv--ZmyzS5M4Mo,"501-1,000 employees",Engineering Services,85000.0,Data Engineer
3774926510,Python Developer,Tortuga AgTech,CO,Full-time,Entry level,M,https://media.licdn.com/dms/image/C4E0BAQETVNwzzD8Xfg/company-logo_100_100/0/1631368792813/tortuga_agtech_logo?e=1712188800&v=beta&t=rkGDdRLjjscb6FIwmYgZbJ6apQHjk2k-Vpf_2iSBR00,11-50 employees,Farming,110000.0,Python Developer II
3774959906,Machine Learning Scientist,Visa,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEP8_eM4zW8bw/company-logo_100_100/0/1630663392691/visa_logo?e=1712188800&v=beta&t=mYkkio5LPG8NuDfClWRzMfMs1ZMgifkyB8AXa8PCEqw,"10,001+ employees",IT Services and IT Consulting,149650.0,Staff Machine Learning Scientist
3775125960,Data Analyst,ProService Hawaii,HI,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQHlEdwYTbjv5g/company-logo_100_100/0/1701908095529/proservice_hawaii_logo?e=1712188800&v=beta&t=qiEO3RIYV6dJEOu3gmVsZRNsRm57h88uDQqKfGWM-J0,201-500 employees,Human Resources Services,75000.0,Data Analyst
3775569749,Machine Learning Engineer,"M-Logic, Inc.",NY,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C560BAQG_rmzKtEmmYw/company-logo_100_100/0/1631393702716?e=1712188800&v=beta&t=-vN7RrDOV_QrfKmw_6IPcMq3J0ju6CaLhMMCWIPT0eg,11-50 employees,Information Technology & Services,237500.0,"Lead Machine Learning Engineer - Global Broker/Dealer - NYC, Hybrid"
3775649032,Python Developer,"TSR Consulting Services, Inc.",IL,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQF3a3GCJs6gMQ/company-logo_100_100/0/1630637796419/tsr_consulting_services_logo?e=1712188800&v=beta&t=PCtvtx_R_C7ZYP2rfXHMRcPvElBwAMzRc71Kwa9HUM4,"501-1,000 employees",Staffing and Recruiting,169920.0,Python Developer
3775680553,Senior Data Analyst,Walmart,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQE4Th_qgWovfg/company-logo_100_100/0/1655487552700/walmart_logo?e=1712188800&v=beta&t=d-j6NSBynBLKYEgtFUOmQlRlHI_OkP0rMG7mg5DwxNA,"10,001+ employees",Retail,153000.0,"Senior, Data Analyst"
3775680912,Data Engineer,goop,CA,Full-time,Associate,L,https://media.licdn.com/dms/image/D560BAQEuXX5sW7EgDA/company-logo_100_100/0/1667506305560/goop__logo?e=1712188800&v=beta&t=BdrCltpwN5bbNy9nHkS07wY-bx6IOeB75nTAActKFes,201-500 employees,Personal Care Product Manufacturing,107500.0,Junior Data Engineer
3775683541,Data Scientist,goop,CA,Full-time,Associate,L,https://media.licdn.com/dms/image/D560BAQEuXX5sW7EgDA/company-logo_100_100/0/1667506305560/goop__logo?e=1712188800&v=beta&t=BdrCltpwN5bbNy9nHkS07wY-bx6IOeB75nTAActKFes,201-500 employees,Personal Care Product Manufacturing,96250.0,Data Scientist
3775811984,Business Analyst,Moelis & Company,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGW3bRsWv41eA/company-logo_100_100/0/1680524816095/moelis__company_logo?e=1712188800&v=beta&t=9H6FHK0217qIulCcNjwVcezwqqdCytUxL4DlE6dz-dc,"501-1,000 employees",Investment Banking,80000.0,"Business Analyst, Private Equity Solutions Group - Business Management"
3775824211,Data Scientist,Procter & Gamble,LA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQGGCd-fMXfRWw/company-logo_100_100/0/1661448432247/procter_and_gamble_logo?e=1712188800&v=beta&t=JD9eGKQQ1484HoEayvo15LU2t-6SXpsFgo4cq1Z4WnY,"10,001+ employees",Manufacturing,159000.0,Data Science/Machine Learning Engineer
3775903501,Marketing Analyst,Russell Tobin,IL,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQGDyf9hqiiCxQ/company-logo_100_100/0/1680195921945/russell_tobin__associates_llc_logo?e=1712188800&v=beta&t=Eorydo-2IpJXYZQLhVQ4AjoQxLtEzwf-7GSaCoBfkGs,201-500 employees,Staffing and Recruiting,70080.0,Marketing Analyst I
3775906658,Machine Learning Engineer,The Judge Group,NJ,Contract,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQGH4WOP34jGTA/company-logo_100_100/0/1630528651657/the_judge_group_logo?e=1712188800&v=beta&t=PBV-7bfxEkhORvJm2V_gA0EHUoxhbgiKJ2eO8aD06jE,"1,001-5,000 employees",Staffing and Recruiting,72000.0,Machine Learning Engineer - I (1020163)
3775913301,Data Scientist,Vicinitas Therapeutics,CA,Full-time,Mid-Senior level,S,https://media.licdn.com/dms/image/C4E0BAQFSTszcXOR3xw/company-logo_100_100/0/1659004921905/vicinitas_therapeutics_logo?e=1712188800&v=beta&t=a1l1YOS9pou9N6QoYk98kxbEjZjP8YfcNIMd0pjWowY,1-10 employees,Biotechnology Research,122500.0,Bioinformatics Scientist/ Data Scientist
3775917960,Senior Business Analyst,Cushman & Wakefield,CA,Full-time,Associate,L,https://media.licdn.com/dms/image/C560BAQFGzt1GFBgdlg/company-logo_100_100/0/1631309113915?e=1712188800&v=beta&t=m-Bec64031xDq4wieDCRvzy7dyBbor0fNyn-iQ3HrGs,"10,001+ employees",Real Estate,92500.0,Sr Transportation Business Analyst
3775929027,Data Analyst,Pattern Energy Group,TX,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFldoPA0rxq1Q/company-logo_100_100/0/1630663327140/pattern_energy_logo?e=1712188800&v=beta&t=fy7TckIPeEPTGpWhZ3CLNwAuFmbB-SKINaK1z236YVc,"501-1,000 employees",Renewable Energy Power Generation,75500.0,Data Analyst
3776292021,Data Analyst,CDx Diagnostics®,NY,Full-time,Associate,M,https://media.licdn.com/dms/image/C4D0BAQFJrCQiWX25Vg/company-logo_100_100/0/1644594949607/cdx_diagnostics_logo?e=1712188800&v=beta&t=YsIQeG4oybnL798B-4Ve53Q4wsZUzcdksc4kWyFA0vw,51-200 employees,Medical and Diagnostic Laboratories,62500.0,Data Analyst
3776452787,Python Developer,Deutsche Bank,NC,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQFOCEBGAmZoyg/company-logo_100_100/0/1656666179948/deutsche_bank_logo?e=1712188800&v=beta&t=ibsb9SCXwitv1ITXzrmRX2pz4rRWdQBEAx-K_QazmfE,"10,001+ employees",Financial Services,92500.0,Python Developer - Associate
3776515801,Deep Learning Engineer,NVIDIA,WA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,170125.0,Compiler Engineer - Deep Learning
3776787039,Python Developer,Jobs via eFinancialCareers,NC,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQHhjDirlg_ONg/company-logo_100_100/0/1668664938817/jobs_on_efinancialcareers_logo?e=1712188800&v=beta&t=JS108TrdSm40PpeXVLVmp74agmMWNf0kuMzJb26PKC0,201-500 employees,Staffing and Recruiting,92500.0,Python Developer - Associate
3777095286,Data Scientist,Air Force Civilian Service,CO,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQFJwgkSsxf1bg/company-logo_100_100/0/1630524559190/air_force_civilian_service_logo?e=1712188800&v=beta&t=JbTZzO84C6-KKIfH4LaZ4a0Gq00VMymgHiMoi6_V1UM,"10,001+ employees",Government Administration,136849.0,Data Scientist
3777114506,Marketing Analyst,"BlueScope Buildings North America, Inc.",CA,Full-time,Associate,L,https://media.licdn.com/dms/image/C4E0BAQFKLVrEQXvRuQ/company-logo_100_100/0/1630652534637/bluescope_buildings_north_america_inc__logo?e=1712188800&v=beta&t=AwCBBhYlIAubUwcjklWPj-QOTCoNYFq17C0dgSYCA0s,"1,001-5,000 employees",Wholesale Building Materials,94481.0,Marketing Analyst
3777336191,Data Engineer,Balsam Brands,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQGIKpfS_kEQAw/company-logo_100_100/0/1630610966545/balsam_brands_logo?e=1712188800&v=beta&t=cmCFw8iBVni7GB-3GURYXx7cQXZ4ioZtmkmA4FdgkjA,201-500 employees,Retail,145500.0,Data Engineer (Remote Option)
3777359426,Senior Data Scientist,Trane Technologies,NC,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQH-dHrFPlFFbg/company-logo_100_100/0/1630610252826/tranetechnologies_logo?e=1712188800&v=beta&t=0-O7_k-d4dL2flYEI9AKiGw23J_B9V0dmCLT36fWtYE,"10,001+ employees",Industrial Machinery Manufacturing,129750.0,Senior Data Scientist
3777366845,Senior Data Engineer,CVS Health,CT,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,143000.0,Senior Data Engineer
3777370311,Senior Data Scientist,CVS Health,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,151750.0,Sr Data Scientist - Experimentation EDA
3777405315,Marketing Analyst,GEICO,MD,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEI7KXxYmVLvA/company-logo_100_100/0/1630578553860/geico_logo?e=1712188800&v=beta&t=VtljqQ6wQQds6sfy2MJO066E5vhMLZqWxsVQWaHX8xQ,"10,001+ employees",Insurance,117000.0,Lead Marketing Analyst
3777411069,Data Engineer,Eversource Energy,MA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQHsJr85TGi5_w/company-logo_100_100/0/1645806250057/eversourceenergy_logo?e=1712188800&v=beta&t=tndVtKVQP_9PIh_D8D1d1CuwD51SVuXs66B9X_nJRc8,"5,001-10,000 employees",Utilities,99060.0,IT Data Engineer Engineer (Hybrid)
3777504263,Senior Deep Learning Engineer,Instabase,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQGmZTYH2wCL6w/company-logo_100_100/0/1686241641465/instabase_logo?e=1712188800&v=beta&t=glneET6aW4UCzi2IKL6mbnniON6AktcNH7Hv02XnqNY,201-500 employees,Software Development,207500.0,"Senior Software Engineer, Deep Learning (AI)"
3777680005,Data Scientist,Expedia Group,WA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGCJ4PG0WVumA/company-logo_100_100/0/1630646301487/expedia_logo?e=1712188800&v=beta&t=855oBKPuSJC6dhFiuMY5Ra9LKfTA8NJtUk19aKx7t4c,"10,001+ employees",Software Development,178750.0,Actuarial Data Scientist
3778227847,Data Engineer,Synovix,PA,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/D560BAQFLhIxWNalfuA/company-logo_100_100/0/1687761843333/synovix_logo?e=1712188800&v=beta&t=MlgZeKOs5lhnZR_j9TU17p5fpCss7p3xlwdbagvEl-I,11-50 employees,Engineering Services,173000.0,Data Engineer
3778229653,Python Developer,ASK Consulting,MO,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFT7h34akddbQ/company-logo_100_100/0/1647648062815/ask_consulting__logo?e=1712188800&v=beta&t=Ao0G5p9uWJqQL4ZSPZX0UTDI8Pm0HI9iJz05ORG2IGU,"501-1,000 employees",Staffing and Recruiting,96000.0,Python Developer
3778324866,Senior Data Architect,Adobe,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFrtK-ioO1rsQ/company-logo_100_100/0/1630645864762/adobe_logo?e=1712188800&v=beta&t=g0tuxXEH8ONGGKkskU7qfuEm0Du8XaLtoe8FL144mGw,"10,001+ employees",Software Development,206300.0,Senior Data Architect
3778373976,Deep Learning Engineer,Samsung Semiconductor,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQF2y3Yx7-VJGQ/company-logo_100_100/0/1665363849767/samsungsemiconductor_logo?e=1712188800&v=beta&t=RR6RkOUj8U9pn89ECk4NWph4Dn-iX7yXgu5wp2PjuTg,"10,001+ employees",Semiconductor Manufacturing,163150.0,Deep Learning AI Systems Engineer
3778500280,Senior Data Scientist,The Walt Disney Company,FL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQE7OIxItpOtzA/company-logo_100_100/0/1672755875596/the_walt_disney_company_logo?e=1712188800&v=beta&t=8CQW-yNpgqgo6_Dd8yDFeamuhj3J-KyQBdL3plxGCaQ,"10,001+ employees",Entertainment Providers,142104.0,Senior Data Scientist
3778537587,Python Developer,Impellam Group,NC,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQHMoZk91p-Rpw/company-logo_100_100/0/1688393658200/impellamgroup_plc_logo?e=1712188800&v=beta&t=pfilQ7U4kETGnJvdM1VB036in1ImEle1ILH0pzhHziQ,"1,001-5,000 employees",Staffing and Recruiting,120000.0,Python Developer
3778718017,Data Engineer,TickPick,NY,Full-time,Associate,M,https://media.licdn.com/dms/image/C510BAQES2aV8eOdyMQ/company-logo_100_100/0/1630608120877/tickpick_logo?e=1712188800&v=beta&t=2Gec4J89CkdqzoG-PnQHXUeIO0eG5QWLwzVikrFgMFw,11-50 employees,Events Services,100000.0,Junior Data Engineer
3778789139,Machine Learning Engineer,Adobe,IL,Full-time,Internship,L,https://media.licdn.com/dms/image/C560BAQFrtK-ioO1rsQ/company-logo_100_100/0/1630645864762/adobe_logo?e=1712188800&v=beta&t=g0tuxXEH8ONGGKkskU7qfuEm0Du8XaLtoe8FL144mGw,"10,001+ employees",Software Development,101760.0,2024 Intern - Machine Learning Engineer
3778851490,Senior Business Analyst,Ardent Eagle Solutions,DC,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C560BAQHPghxahxev1Q/company-logo_100_100/0/1631305942661?e=1712188800&v=beta&t=UIzaiZd7TrIr4yRAvwHZ54plHzdexvFEdl_kEPQx4ZY,51-200 employees,Defense & Space,105000.0,Senior Business Analyst III
3778853630,Data Scientist,PREDICTif Solutions,TX,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/D4E0BAQEz9wCwOrg6jw/company-logo_100_100/0/1698952356865?e=1712188800&v=beta&t=DcKzpdzTFBOxrUsVNtIr0GisorGNCp1m5x6_Yyi_El4,51-200 employees,Information Technology & Services,137500.0,Data Scientist
3778893596,Python Developer,Ascendion,WA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQGHeQsU54NLQA/company-logo_100_100/0/1663258479025/ascendion_logo?e=1712188800&v=beta&t=FuCZUtaf1L5tW6pmLDKFPvG6XSIB-y0d146nQkgSJUY,"5,001-10,000 employees","Technology, Information and Internet",140000.0,Python Developer
3778920083,Data Architect,UST,AR,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQEr-ib3Nn15Aw/company-logo_100_100/0/1648787427825/ustglobal_logo?e=1712188800&v=beta&t=2fbRWKNcN29JZdH95t8S_gVOpHzgtBu3qBJ1nc_Q7eg,"10,001+ employees",IT Services and IT Consulting,140000.0,Data Architect
3778980067,Data Analyst,Franklin Templeton,MA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQFg8It0OZGoBQ/company-logo_100_100/0/1688158407119/franklin_templeton_logo?e=1712188800&v=beta&t=mLL3FVdPP_b9kQQ_vC_EPWqk8l7O6EZAlhuLJk0bwxw,"5,001-10,000 employees",Financial Services,72500.0,Quantitative Data Analyst
