job_id,job_title,company_name,company_state,remote_ratio,employment_type,experience_level,company_size,image_link,employees,company_services,salary,min,max,original_title
3785925357,Senior Data Architect,NVIDIA,CA,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,140000.0,96000.0,184000.0,"Senior Data Architect, NPN Program Operations"
3785976852,Senior Data Scientist,Johnson & Johnson,NJ,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQFuqNYNGYIxzg/company-logo_100_100/0/1694701608948/johnson__johnson_logo?e=1712188800&v=beta&t=6W6cRCDK6A8Lo5lCq9NmS9aEnK5YIcfAptXn_ekV7TY,"10,001+ employees",Hospitals and Health Care,141500.0,113000.0,170000.0,Senior Data Scientist
3786035774,Business Analyst,Palisades Tahoe,CA,Hybrid,Part-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQGxQpiSEZooaw/company-logo_100_100/0/1631923149755/squaw_valley_ski_corp_logo?e=1712188800&v=beta&t=j2zbM6LyzVSZNlFfNEzD-ZWDeazTYk4rOqDuN8S4Pfo,"1,001-5,000 employees",Spectator Sports,63782.399999999994,52492.799999999996,75072.0,Business Analyst
3786063414,Data Analyst,HP,CA,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQEZ6ZVjZmwiwA/company-logo_100_100/0/1692312131432/hp_logo?e=1712188800&v=beta&t=l_rdDCSFXeu-3A_uEdRJcSNzWsoRG-a8rNqdnrpAJHs,"10,001+ employees",IT Services and IT Consulting,,,,Business Management Data Analyst
3786063418,Data Analyst,HP,CA,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQEZ6ZVjZmwiwA/company-logo_100_100/0/1692312131432/hp_logo?e=1712188800&v=beta&t=l_rdDCSFXeu-3A_uEdRJcSNzWsoRG-a8rNqdnrpAJHs,"10,001+ employees",IT Services and IT Consulting,,,,Business Management Data Analyst
3786110368,Data Analyst,Roblox,CA,Hybrid,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQHcBSrlw3MI3g/company-logo_100_100/0/1661789836195/roblox_logo?e=1712188800&v=beta&t=lNbBtk1S52d_PRMUL3QFO5zGaRvQOTmM9_wZm9Jm8aU,"1,001-5,000 employees",Software Development,172025.0,159870.0,184180.0,"Data Analyst, Moderation Operations"
3786111276,Business Analyst,Lennar,AR,,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFzNelraF-Uxw/company-logo_100_100/0/1669219231643/lennar_logo?e=1712188800&v=beta&t=rsnb-5cxiOKtY8yOaZOnzWY2FM_Fu4IL-QfmJvVj7C4,"5,001-10,000 employees",Real Estate,,,,Business Analyst II
3786111293,Business Analyst,Lennar,AR,,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFzNelraF-Uxw/company-logo_100_100/0/1669219231643/lennar_logo?e=1712188800&v=beta&t=rsnb-5cxiOKtY8yOaZOnzWY2FM_Fu4IL-QfmJvVj7C4,"5,001-10,000 employees",Real Estate,,,,Business Analyst II
3786112152,Senior Business Analyst,Lennar,AR,,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFzNelraF-Uxw/company-logo_100_100/0/1669219231643/lennar_logo?e=1712188800&v=beta&t=rsnb-5cxiOKtY8yOaZOnzWY2FM_Fu4IL-QfmJvVj7C4,"5,001-10,000 employees",Real Estate,,,,Sr Business Analyst
3786136017,Python Developer,ExaTech Inc,GA,Hybrid,Contract,Associate,L,https://media.licdn.com/dms/image/C560BAQEV9hmshZ1qUg/company-logo_100_100/0/1630662909865?e=1712188800&v=beta&t=26so2PlhDuZmz55cxz9LMhSfmVcmb6A1JXSOqt2d620,201-500 employees,Human Resources Services,,,,Python Developer
3786138640,Data Analyst,Children's Aid,NY,On-site,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQGIQvyPJO92Rw/company-logo_100_100/0/1631310141834?e=1712188800&v=beta&t=JJC5k7BC3mn663I6j5xdE9dM1CS372DG6aUqSg3OZWk,"1,001-5,000 employees",Non-profit Organizations,,,,Data Analyst
3786150494,Data Engineer,Noblis,PA,,Full-time,Entry level,L,https://media.licdn.com/dms/image/D4E0BAQFIsxsm7dJz0w/company-logo_100_100/0/1688215386088/noblis_logo?e=1712188800&v=beta&t=t__C4B73hiSZxQHZ6KT3jm8ouqan1HHXUtoJErE7iY8,"1,001-5,000 employees",IT Services and IT Consulting,102450.0,74500.0,130400.0,Data Engineer
3786156735,Marketing Analyst,TouchTunes,NY,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQHYziM_YAexmQ/company-logo_100_100/0/1698870883597/touchtunes_logo?e=1712188800&v=beta&t=UCfdXTYVVuovy1_NWrTVKCjYRbqNqBZkDMrQU8PQ-BI,201-500 employees,Entertainment Providers,95000.0,90000.0,100000.0,Marketing Analyst
3786294562,Python Developer,Euclid Innovations,NY,Hybrid,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQE1mdpPRdWV4g/company-logo_100_100/0/1700222020262/euclidinnovations_logo?e=1712188800&v=beta&t=SsgzPsBl7_dW-3gUaZaB6d11ElEyHgoZ4ExviSMZSwk,"501-1,000 employees",IT Services and IT Consulting,,,,Python Developer - (Timeseries/Market Risk)
3786299821,Python Developer,"TekVivid, Inc",NY,On-site,Contract,Entry level,L,https://media.licdn.com/dms/image/D560BAQGbC91FFZpYNg/company-logo_100_100/0/1688395859274/tekvividinc_logo?e=1712188800&v=beta&t=HGS0Td7drCot95wbM4IP_n-sN_bEzz4jg_Vp0djjLdc,201-500 employees,IT Services and IT Consulting,,,,Python Developer
3786428924,Business Analyst,Belcan,MO,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEecC321XYJcQ/company-logo_100_100/0/1630594907459/belcan_engineering_logo?e=1712188800&v=beta&t=tXCmEGP3mjAF4DYWrjTtDkBk90zIWwsxsY7PhAWeAGM,"5,001-10,000 employees",Information Technology & Services,,,,Digital Business Analyst - W2 Only
3786431734,Senior Business Analyst,Fiserv,NE,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQGRIlSWC39LfQ/company-logo_100_100/0/1631314075103?e=1712188800&v=beta&t=cxzNfRBZxESQoC949MKKDM29GB9uGowMS4dgaqCaGjc,"5,001-10,000 employees",Information Technology & Services,,,,Sr. Business Analyst
3786434951,Data Analyst,Love's Travel Stops,TX,,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQEfc9u_Jj6U0g/company-logo_100_100/0/1630609301698/loves_travel_stops_logo?e=1712188800&v=beta&t=qp5btttYeS6agBY8QbyvF_2Ncmus7Wp3auqI0wNc6e8,"10,001+ employees",Retail,,,,"Data Analyst (Houston, TX)"
3786435846,Senior Data Analyst,Love's Travel Stops,TX,,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEfc9u_Jj6U0g/company-logo_100_100/0/1630609301698/loves_travel_stops_logo?e=1712188800&v=beta&t=qp5btttYeS6agBY8QbyvF_2Ncmus7Wp3auqI0wNc6e8,"10,001+ employees",Retail,,,,"Sr Data Analyst (Houston, TX)"
3786551650,Senior Machine Learning Engineer,Allstate,IL,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQGeCPin8jl-nA/company-logo_100_100/0/1630652232048/allstate_logo?e=1712188800&v=beta&t=mngodgDl296XUDD3fn9UfxY9kHNt0EPIkyuuSrvg_oM,"10,001+ employees",Insurance,134775.0,113400.0,156150.0,Senior Machine Learning Engineer (Remote - Home Based Worker)
3786552198,Senior Data Architect,"American Honda Motor Company, Inc.",OH,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQHNId7SexC_OQ/company-logo_100_100/0/1631325489031?e=1712188800&v=beta&t=APuxu-NMOb1d3j5uVkHFwqFVj6fQ8w6VXGde6xthZSw,"10,001+ employees",Motor Vehicle Manufacturing,,,,Sr. Data Architect
3786575909,Business Analyst,Campbell's,NJ,Hybrid,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGhJIgvkwaCeg/company-logo_100_100/0/1691416299068/campbell_soup_company_logo?e=1712188800&v=beta&t=Nrrlsap4AS9OcAEDEUCMP3HlO8JlgMA4sHOUrLOvmTM,"10,001+ employees",Food and Beverage Services,95100.0,72900.0,117300.0,"Business Analyst, HR & Legal"
3786596797,Data Analyst,AltaMed Health Services,CA,On-site,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGqZfg4OIbyfA/company-logo_100_100/0/1630656768299/altamed_health_services_logo?e=1712188800&v=beta&t=fa6kl_cMs2q84FbkZbIkr4nkRo3QsDHI7iVf7oiMWIE,"1,001-5,000 employees",Wellness and Fitness Services,,,,"Data Analyst, Risk Adjustment"
3786718936,Machine Learning Engineer,AbbVie,IL,,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQFsLi_6JprdXg/company-logo_100_100/0/1688206283525/abbvie_logo?e=1712188800&v=beta&t=lMQi3Xrlx2HZ4FX-zaJ2ilhHqFzLaTcPYu0rZqDheDU,"10,001+ employees",Pharmaceutical Manufacturing,,,,Machine Learning Engineer
3786724807,Senior Data Architect,Hilton,VA,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEHYnczCpQaAQ/company-logo_100_100/0/1654652249026/hilton_logo?e=1712188800&v=beta&t=lM8wrTl7HWkIrWLwkjZk_YKJroEhQHqLeLG_uhXVLC0,"10,001+ employees",Hospitality,,,,"Senior Associate, Data Architect Analyst"
3786726604,Python Developer,TEEMA,DC,Hybrid,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEesUEz5ip4xg/company-logo_100_100/0/1668556213300/teema_solutions_group_inc_logo?e=1712188800&v=beta&t=PTeixUPTJd-sBegBvvtLRm0Q-7hK3gsyvcs-e_kEkAY,201-500 employees,Staffing and Recruiting,,,,Python Developer
3786729036,Business Analyst,LVMH Watches & Jewelry,NY,Hybrid,Full-time,Associate,L,https://media.licdn.com/dms/image/C560BAQEeScHy_FwJuw/company-logo_100_100/0/1630617384455/lvmh_watch__jewelry_logo?e=1712188800&v=beta&t=40ni2dZmRbs3x5Z4PPgrDfjSv80WVtVZMZTnQ-WE5uc,"5,001-10,000 employees",Luxury Goods & Jewelry,,,,Business Analyst
3786731792,Data Engineer,Omni Hotels & Resorts,TX,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4D0BAQEnzYPBcoHXCA/company-logo_100_100/0/1687870425126/omni_hotels_logo?e=1712188800&v=beta&t=xtfNylGl_wCCrTXafZ5qZ3Q1OEXA9R6SHmBoJzgEuL0,"10,001+ employees",Hospitality,,,,Cloud Data Engineer
3786760028,Python Developer,The Judge Group,MA,Remote,Contract,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQGH4WOP34jGTA/company-logo_100_100/0/1630528651657/the_judge_group_logo?e=1712188800&v=beta&t=PBV-7bfxEkhORvJm2V_gA0EHUoxhbgiKJ2eO8aD06jE,"1,001-5,000 employees",Staffing and Recruiting,115200.0,96000.0,134400.0,Python Developer (1022672)
3786855184,Senior Deep Learning Engineer,NVIDIA,WA,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,207125.0,144000.0,270250.0,Senior Deep Learning Frameworks Sustaining Engineer
3786856165,Senior Deep Learning Engineer,NVIDIA,TX,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,207125.0,144000.0,270250.0,Senior Deep Learning Frameworks Sustaining Engineer
3786856167,Senior Machine Learning Engineer,NVIDIA,CA,,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,207125.0,144000.0,270250.0,"Senior Machine Learning Engineer, Perception - Autonomous Vehicles"
3786955623,Machine Learning Engineer,Mastercard,MO,Hybrid,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGOW4NIyYRRqQ/company-logo_100_100/0/1631340300330?e=1712188800&v=beta&t=TmDKTFoRpxONiZ9EQwoJ69dtoJ1IvBM8-FcML4HyO9w,"10,001+ employees",IT Services and IT Consulting,119500.0,92000.0,147000.0,Machine Learning Engineer
3786958504,Machine Learning Engineer,Mastercard,MO,Hybrid,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGOW4NIyYRRqQ/company-logo_100_100/0/1631340300330?e=1712188800&v=beta&t=TmDKTFoRpxONiZ9EQwoJ69dtoJ1IvBM8-FcML4HyO9w,"10,001+ employees",IT Services and IT Consulting,119500.0,92000.0,147000.0,Machine Learning Engineer
3786974591,Senior Data Architect,MEMIC,ME,Remote,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQH5yyJTzefGZQ/company-logo_100_100/0/1688220584150?e=1712188800&v=beta&t=D-aW-TfCY8BHRvka8sL9BBeEUXHerWN9f6kPM45a9qc,201-500 employees,Insurance,,,,Sr. Data Architect
3787042262,Data Scientist,Insightin Health,MD,On-site,Full-time,Entry level,M,https://media.licdn.com/dms/image/C560BAQHsONRQsuAyCw/company-logo_100_100/0/1630653887257/insightin_health_logo?e=1712188800&v=beta&t=ONQWZxOyj59Kuv56Zy_iyKTv3yOV5sbsRfYdZOnleko,11-50 employees,"Technology, Information and Media",,,,Data Scientist
3787109870,Data Analyst,Jabil,FL,On-site,Internship,Internship,L,https://media.licdn.com/dms/image/C560BAQGYO9Q1rEKrpg/company-logo_100_100/0/1630653658787/jabil_logo?e=1712188800&v=beta&t=KGBtCqGqITauhfJrZWDFfjMm7YVCV3eXj_oDPJ6VgVY,"10,001+ employees","Appliances, Electrical, and Electronics Manufacturing",,,,Data Analyst Summer Intern
3787156161,Data Scientist,LeadStack Inc.,CA,Hybrid,Contract,Associate,M,https://media.licdn.com/dms/image/C560BAQHH5l5vOUv-AA/company-logo_100_100/0/1650480254436/leadstack_inc_logo?e=1712188800&v=beta&t=dwzrLvoU2AWKYGvIeyB740-eq4O71FfPyREoqpNhCgc,51-200 employees,Staffing and Recruiting,96000.0,86400.0,105600.0,Data Scientist
3787223337,Senior Data Engineer,Citizens,NC,Hybrid,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFqxsbk_27p4w/company-logo_100_100/0/1690984928900/citizens_bank_logo?e=1712188800&v=beta&t=hD8pNI11Q1h6QTt7JSbMovM8WCZTh9rHurjN-2uUncE,"10,001+ employees",Banking,,,,Sr Data Engineer
3787300686,Data Engineer,BlueCross BlueShield of Tennessee,TN,On-site,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQFW3aTZJ9Qe1Q/company-logo_100_100/0/1630501875133/blue_cross_blue_shield_of_tennessee_logo?e=1712188800&v=beta&t=zBVNQdlxh2wGN7lJ9egzkt5X_15g0EdtiZ09mtndmKk,"5,001-10,000 employees",Insurance,,,,Data Engineer
3787309178,Data Scientist,The Sporting News,NY,,Full-time,Entry level,M,https://media.licdn.com/dms/image/C4D0BAQHr7FiclvbwJA/company-logo_100_100/0/1643643199800/thesportingnews_logo?e=1712188800&v=beta&t=Ux8ROpEdAWTFGc_OkNPuJ9xJccukQJ24G1FRImR0KdE,51-200 employees,"Technology, Information and Internet",,,,Data Scientist
3787362836,Business Analyst,Teleflora,AR,,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGIifepqhvHJQ/company-logo_100_100/0/1630634138244/teleflora_logo?e=1712188800&v=beta&t=YRgxz84kKy5fRWxOS0exTU1lSEcDseIiAhkf4UnrKds,"501-1,000 employees",Manufacturing,,,,Business Analyst
3787364018,Senior Data Analyst,L'Oréal,NJ,Hybrid,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQFEB_g-FWxSrQ/company-logo_100_100/0/1688397792617/loral_logo?e=1712188800&v=beta&t=C7Tmti_HQWAUGA6rjG7BzTPraFhhO3tPav_WdvhiIw8,"10,001+ employees",Personal Care Product Manufacturing,,,,Senior Data Analyst
3787387991,Senior Data Engineer,AAA Auto Club Enterprises,CA,,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFSwFqzgzmstQ/company-logo_100_100/0/1688571941229/aaa_auto_club_enterprises_logo?e=1712188800&v=beta&t=M9TjtdgxYq9uhrAmRH0wbD8FuYS5SDB075o8gI4mkCg,"10,001+ employees",Insurance,142650.0,122300.0,163000.0,Sr. Data Engineer
3787397414,Business Analyst,Marex,NY,Hybrid,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQEQlmodSQ73uA/company-logo_100_100/0/1699025356057/marex_global_logo?e=1712188800&v=beta&t=LI05HPDWfxWPbkW4tvm_ZFeKGNPPkYAwHomnQRFZME0,"1,001-5,000 employees",Financial Services,150000.0,120000.0,180000.0,Business Analyst (Clearing & Prime Services)
3787436126,Data Analyst,OxBlue,IL,Hybrid,Full-time,Associate,M,https://media.licdn.com/dms/image/C4E0BAQEEADYb4HraBA/company-logo_100_100/0/1630592224864/oxblue_corporation_logo?e=1712188800&v=beta&t=n8ns7zB-BK08AxvmzMxuCqsnmELyE-tjLeNH1Ou49WE,51-200 employees,Information Technology & Services,,,,Data Analyst
3787463674,Data Analyst,Honeywell,MO,On-site,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFvcIh3UnA5zw/company-logo_100_100/0/1630621634841/honeywell_logo?e=1712188800&v=beta&t=gQf5rUXyU0w_eV0ocVImFnm0v6-WO2CPaQajw57RFOc,"10,001+ employees","Appliances, Electrical, and Electronics Manufacturing",,,,Data Analyst II
3787472429,Marketing Analyst,Melaleuca:The Wellness Company,ID,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQGaclHylf0f9w/company-logo_100_100/0/1685114552291/melaleuca_the_wellness_company_logo?e=1712188800&v=beta&t=PJw2IaLWSxETUNzSfH_42rJzTdatjHocgcoe1-H3nE8,"1,001-5,000 employees",Personal Care Product Manufacturing,,,,International Marketing Analyst
3787487084,Senior Data Analyst,Starr Insurance,PA,,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQElxpvFmAqq0w/company-logo_100_100/0/1690231348553/starr_insurance_companies_logo?e=1712188800&v=beta&t=gcP_AIZ_SZT2CNoE-1kBUauBAU0DuMZ7tY8V58P1L2Y,"1,001-5,000 employees",Insurance,,,,Senior Data Analyst
3787489771,Data Scientist,"Niantic, Inc.",CA,Hybrid,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQFvkR6k94PdtQ/company-logo_100_100/0/1663113575097?e=1712188800&v=beta&t=sYuQbOJ9z1MygIXfiKC-By7-ustx0CKxLUzI2azr-Oo,"501-1,000 employees",Software Development,167000.0,158000.0,176000.0,"Data Scientist, Geodata"
3787496171,Data Analyst,El Toro IP Targeting,KY,On-site,Full-time,Entry level,M,https://media.licdn.com/dms/image/C4E0BAQHz8oQqFuaQMg/company-logo_100_100/0/1630608897241/el_toro_logo?e=1712188800&v=beta&t=Mk5j_Z_v0zcSh07Js3KZiEYyXUQPIKN7qdEVuR9tQmc,51-200 employees,Online Audio and Video Media,,,,Junior Data Analyst
3787524315,Data Scientist,GEICO,MD,Hybrid,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQEI7KXxYmVLvA/company-logo_100_100/0/1630578553860/geico_logo?e=1712188800&v=beta&t=VtljqQ6wQQds6sfy2MJO066E5vhMLZqWxsVQWaHX8xQ,"10,001+ employees",Insurance,,,,Data Scientist I
3787529138,Data Analyst,IDEA Public Schools,TX,On-site,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQEj7PKfC_a9cw/company-logo_100_100/0/1630490261341/idea_public_schools_logo?e=1712188800&v=beta&t=toQi1ieYEA_qbc2RTgUQa-aUM6lJEyCLvcyczRiQXCY,"10,001+ employees",Education Administration Programs,,,,College Team Data Analyst (Immediate Opening)
3787664128,Python Developer,Tata Consultancy Services,CT,Hybrid,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQFPP1NRP4F5dQ/company-logo_100_100/0/1656657978597/tata_consultancy_services_logo?e=1712188800&v=beta&t=tengPLV8kB4mnv7EkfhHt0h-w_K3tywl46YYhhzjXR0,"10,001+ employees",IT Services and IT Consulting,,,,React JS with Typescrip Python Developer
3787685297,Machine Learning Engineer,KORE Power,VT,On-site,Full-time,Entry level,M,https://media.licdn.com/dms/image/D560BAQE44igzf_mPqg/company-logo_100_100/0/1688588887595/korepower_logo?e=1712188800&v=beta&t=GbK8WkEc1BhgBNJn41MISSUY3nE9qOggYwIjKdEjaZk,51-200 employees,Renewable Energy Equipment Manufacturing,,,,Machine Learning Engineer
3787686471,Senior Data Analyst,The Walt Disney Company,FL,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQE7OIxItpOtzA/company-logo_100_100/0/1672755875596/the_walt_disney_company_logo?e=1712188800&v=beta&t=8CQW-yNpgqgo6_Dd8yDFeamuhj3J-KyQBdL3plxGCaQ,"10,001+ employees",Entertainment Providers,,,,Senior Financial Data Analyst
3787711478,Senior Machine Learning Engineer,Zoox,CA,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQF2yqp_9BrVew/company-logo_100_100/0/1654722579134/zoox_inc_logo?e=1712188800&v=beta&t=SL6WcNU244xnmomZB-gLmVL3m7hhTuBMoxH3yOMQ3Sc,"1,001-5,000 employees",Automotive,270000.0,221000.0,319000.0,Senior/Staff Machine Learning Engineer - Foundation Models
3787717768,Machine Learning Engineer,Snap Inc.,WA,,Full-time,Entry level,L,https://media.licdn.com/dms/image/D4E0BAQFIVkVOPQnU6Q/company-logo_100_100/0/1694095703041/snap_inc_co_logo?e=1712188800&v=beta&t=KT0TtAJ7p71X-uRsql8g7gRl_lWc_2omM7l9c9dMppw,"5,001-10,000 employees",Software Development,,,,Machine Learning Engineer
3787718475,Machine Learning Engineer,Snap Inc.,CA,,Full-time,Entry level,L,https://media.licdn.com/dms/image/D4E0BAQFIVkVOPQnU6Q/company-logo_100_100/0/1694095703041/snap_inc_co_logo?e=1712188800&v=beta&t=KT0TtAJ7p71X-uRsql8g7gRl_lWc_2omM7l9c9dMppw,"5,001-10,000 employees",Software Development,,,,Machine Learning Engineer
3787817602,Business Analyst,Kforce Inc,MA,,Contract,Associate,L,https://media.licdn.com/dms/image/C4D0BAQEtonVHDHqAZQ/company-logo_100_100/0/1639415775313/kforce_logo?e=1712188800&v=beta&t=HkoQMTWa4yn9vdXOuXNslkr4FIjKI6rkPKaKP7ib7Wo,"1,001-5,000 employees",IT Services and IT Consulting,115200.0,107520.0,122880.0,Business Analyst
3787825353,Data Analyst,Clark National Accounts,PA,On-site,Full-time,Entry level,M,https://media.licdn.com/dms/image/D560BAQF8pGYa0D8fmA/company-logo_100_100/0/1667836676431/clark_national_accounts_logo?e=1712188800&v=beta&t=2OCZxVkFXewKOtHroB2xL3KQoecOa3aZkrffE0TQMFw,51-200 employees,Wholesale,,,,Data Analyst - Partially Remote
3787912055,Data Engineer,REALLY,TX,On-site,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C560BAQEok_RGmwITQQ/company-logo_100_100/0/1677695140908/reallywireless_logo?e=1712188800&v=beta&t=w2lZnmXSPEf4A35Fnb7aFMEDrXo-WZzRZLRO53Hn9KQ,11-50 employees,Telecommunications,,,,Data Engineer
3788141510,Data Analyst,Market Street,TX,On-site,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGZS6M7U8qV_g/company-logo_100_100/0/1660252653067?e=1712188800&v=beta&t=mz_s2V2BBAeDYmtndN8K6NC1Ubk7-4uMW2cFvNLS7-s,"5,001-10,000 employees",Retail,,,,Data Analyst
3788187231,Business Analyst,Vanderbilt University Medical Center,IL,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQGyyWOSOHIQ6g/company-logo_100_100/0/1630505790243/vanderbilt_university_medical_center_logo?e=1712188800&v=beta&t=W9Kd-mFgp2Mn_8ZyjuFjvyIVFZSmKLOSLS78T8XNxDY,"10,001+ employees",Hospitals and Health Care,,,,Business Analyst
3788204895,Business Analyst,Western & Southern Financial Group,OH,On-site,Full-time,Associate,L,https://media.licdn.com/dms/image/C560BAQGCZX6dQqOwEQ/company-logo_100_100/0/1677527466064/western__southern_financial_group_logo?e=1712188800&v=beta&t=1SSOu9E6I-ZsAm-UyY_2_91HsLRxpJ9NQ61y42fjMB4,"1,001-5,000 employees",Financial Services,,,,EEP Business Analyst
3788292555,Business Analyst,VARITE INC,CA,On-site,Contract,Entry level,L,https://media.licdn.com/dms/image/C560BAQGjd8FELJlzJQ/company-logo_100_100/0/1630653214016/varite_logo?e=1712188800&v=beta&t=chSMYIcweHqyyh3DQ3e-UIkfh4MXPPavXFOOVAjTMEU,"1,001-5,000 employees",Information Technology & Services,,,,"Business Analyst, Associate"
3788294417,Senior Data Engineer,"iSpace, Inc.",CA,Remote,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/C510BAQHYpPPS-Ce8Rw/company-logo_100_100/0/1631340255007?e=1712188800&v=beta&t=egz34LeCUlb47Lf4tOyQbGrcT63sIRZaeBY9-F-In90,"1,001-5,000 employees",Information Technology & Services,144000.0,134400.0,153600.0,Sr. Data Engineer
3788299508,Python Developer,neteffects,MI,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQHAE5H1R6Rawg/company-logo_100_100/0/1631303423834?e=1712188800&v=beta&t=1j78lM2aGjUP-d0bCmM9TpdyJHDG-MxfZ7dEbQhzqCc,201-500 employees,Staffing and Recruiting,120000.0,115000.0,125000.0,Python Developer
3788324340,Data Engineer,Expedia Group,WA,Hybrid,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGCJ4PG0WVumA/company-logo_100_100/0/1630646301487/expedia_logo?e=1712188800&v=beta&t=855oBKPuSJC6dhFiuMY5Ra9LKfTA8NJtUk19aKx7t4c,"10,001+ employees",Software Development,145500.0,112000.0,179000.0,Data Engineer II
3788405537,Senior Business Analyst,CACI International Inc,VA,On-site,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQG7gAj_BVld5Q/company-logo_100_100/0/1647546911085/caci_international_inc_logo?e=1712188800&v=beta&t=KMRpfYTvzBAgq2SZnaAicPnAWiebJsB69Nn9pNYFtdI,"10,001+ employees",IT Services and IT Consulting,127250.0,82100.0,172400.0,Senior Business Analyst
3788422645,Senior Data Analyst,Munich Re,NY,Hybrid,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFo9VVsXiAvQQ/company-logo_100_100/0/1631310795739?e=1712188800&v=beta&t=GhpR6CXcB0aeHGekYhgiMguhEWrpwQ7cY-baDTfXQ2E,"10,001+ employees",Insurance,132850.0,107700.0,158000.0,Sr. Data Analyst
